"","Indnum","Group","Activity","Activity_Num","QL_cleaned","Consumption","cf_rate","carbon_footprint"
"24480",907,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"24481",907,5,"car trips- self only",19,59,351,0.000551,0.193401
"24482",907,5,"car trips - driver and self",20,29,22,0.000554,0.012188
"24483",907,5,"car trips - 2+ people with multiple end points",21,44.3,13,0.000354,0.004602
"24484",907,5,"trips using public ground transportation",22,49,15,0.000276,0.00414
"24485",907,6,"bags of garbage disposed",23,48,23,0.0419,0.9637
"24486",907,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"24487",907,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"24488",907,6,"hazardous or electric items disposed",26,44.3,0,0.0211,0
"24489",907,6,"large items disposed",27,17,0,0.0211,0
"24490",908,1,"Household heating => 70F",1,64,6,0.000436,0.002616
"24491",908,1,"Household heating < 70F",2,60,3,0.000872,0.002616
"24492",908,1,"Use of heat pump",3,52,0,0.001074,0
"24493",908,1,"Use of air conditioner",4,44,28,0.000598,0.016744
"24494",908,2,"shower - short",5,88,7,0.00013625,0.00095375
"24495",908,2,"shower - long (> 3 min)",6,89,17,0.000208,0.003536
"24496",908,2,"bath",7,15,0,0.0002805,0
"24497",908,2,"wash-up",8,25,45,4.2e-05,0.00189
"24498",908,3,"use of dishwasher",9,25,0,0.00030275,0
"24499",908,3,"use of clothes washer",10,46,3,0.00035475,0.00106425
"24500",908,3,"use of clothes dryer",11,15,1,0.000122,0.000122
"24501",908,3,"use of cooking range",12,41.25,0,0.000135,0
"24502",908,3,"use of  oven",13,34,10,0.00015,0.0015
"24503",908,3,"use of self-clean feature of electric oven",14,16,2,0.000178,0.000356
"24504",908,3,"Small kitchen appliance in the home",15,41.25,0,4.75e-05,0
"24505",908,4,"TV/computer use",16,27,58,2e-06,0.000116
"24506",908,5,"air travel - large plane",17,43,2022,0.000179,0.361938
"24507",908,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"24508",908,5,"car trips- self only",19,45,274,0.000551,0.150974
"24509",908,5,"car trips - driver and self",20,35,36,0.000554,0.019944
"24510",908,5,"car trips - 2+ people with multiple end points",21,41.25,0,0.000354,0
"24511",908,5,"trips using public ground transportation",22,45,18,0.000276,0.004968
"24512",908,6,"bags of garbage disposed",23,42,23,0.0419,0.9637
"24513",908,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"24514",908,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"24515",908,6,"hazardous or electric items disposed",26,41.25,0,0.0211,0
"24516",908,6,"large items disposed",27,15,2,0.0211,0.0422
"24517",909,1,"Household heating => 70F",1,62,6,0.000436,0.002616
"24518",909,1,"Household heating < 70F",2,79,2,0.000872,0.001744
"24519",909,1,"Use of heat pump",3,41,0,0.001074,0
"24520",909,1,"Use of air conditioner",4,45,32,0.000598,0.019136
"24521",909,2,"shower - short",5,86,6,0.000147666666666667,0.000886
"24522",909,2,"shower - long (> 3 min)",6,82,27,0.000227666666666667,0.006147
"24523",909,2,"bath",7,18,0,0.000289333333333333,0
"24524",909,2,"wash-up",8,35,42,4.2e-05,0.001764
"24525",909,3,"use of dishwasher",9,22,0,0.000322666666666667,0
"24526",909,3,"use of clothes washer",10,31,4,0.000375666666666667,0.00150266666666667
"24527",909,3,"use of clothes dryer",11,15,2,0.000122,0.000244
"24528",909,3,"use of cooking range",12,42.25,0,0.000135,0
"24529",909,3,"use of  oven",13,36,10,0.00015,0.0015
"24530",909,3,"use of self-clean feature of electric oven",14,19,2,0.000178,0.000356
"24531",909,3,"Small kitchen appliance in the home",15,42.25,0,4.75e-05,0
"24532",909,4,"TV/computer use",16,25,61,2e-06,0.000122
"24533",909,5,"air travel - large plane",17,47,2301,0.000179,0.411879
"24534",909,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"24535",909,5,"car trips- self only",19,62,401,0.000551,0.220951
"24536",909,5,"car trips - driver and self",20,26,18,0.000554,0.009972
"24537",909,5,"car trips - 2+ people with multiple end points",21,42.25,0,0.000354,0
"24538",909,5,"trips using public ground transportation",22,50,19,0.000276,0.005244
"24539",909,6,"bags of garbage disposed",23,47,18,0.0419,0.7542
"24540",909,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"24541",909,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"24542",909,6,"hazardous or electric items disposed",26,42.25,0,0.0211,0
"24543",909,6,"large items disposed",27,17,2,0.0211,0.0422
"24544",910,1,"Household heating => 70F",1,83,7,0.000436,0.003052
"24545",910,1,"Household heating < 70F",2,67,2,0.000872,0.001744
"24546",910,1,"Use of heat pump",3,46,0,0.001074,0
"24547",910,1,"Use of air conditioner",4,47,15,0.000598,0.00897
"24548",910,2,"shower - short",5,85,7,0.000147666666666667,0.00103366666666667
"24549",910,2,"shower - long (> 3 min)",6,86,10,0.000227666666666667,0.00227666666666667
"24550",910,2,"bath",7,18,0,0.000289333333333333,0
"24551",910,2,"wash-up",8,29,42,4.2e-05,0.001764
"24552",910,3,"use of dishwasher",9,21,0,0.000322666666666667,0
"24553",910,3,"use of clothes washer",10,37,4,0.000375666666666667,0.00150266666666667
"24554",910,3,"use of clothes dryer",11,15,4,0.000122,0.000488
"24555",910,3,"use of cooking range",12,42.75,8,0.000135,0.00108
"24556",910,3,"use of  oven",13,36,9,0.00015,0.00135
"24557",910,3,"use of self-clean feature of electric oven",14,21,3,0.000178,0.000534
"24558",910,3,"Small kitchen appliance in the home",15,42.75,0,4.75e-05,0
"24559",910,4,"TV/computer use",16,31,61,2e-06,0.000122
"24560",910,5,"air travel - large plane",17,45,2420,0.000179,0.43318
"24561",910,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"24562",910,5,"car trips- self only",19,48,296,0.000551,0.163096
"24563",910,5,"car trips - driver and self",20,31,40,0.000554,0.02216
"24564",910,5,"car trips - 2+ people with multiple end points",21,42.75,25,0.000354,0.00885
"24565",910,5,"trips using public ground transportation",22,54,14,0.000276,0.003864
"24566",910,6,"bags of garbage disposed",23,43,18,0.0419,0.7542
"24567",910,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"24568",910,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"24569",910,6,"hazardous or electric items disposed",26,42.75,0,0.0211,0
"24570",910,6,"large items disposed",27,12,0,0.0211,0
"24571",911,1,"Household heating => 70F",1,74,7,0.000436,0.003052
"24572",911,1,"Household heating < 70F",2,66,9,0.000872,0.007848
"24573",911,1,"Use of heat pump",3,54,0,0.001074,0
"24574",911,1,"Use of air conditioner",4,43,16,0.000598,0.009568
"24575",911,2,"shower - short",5,85,6,0.000115333333333333,0.000692
"24576",911,2,"shower - long (> 3 min)",6,84,16,0.000173333333333333,0.00277333333333333
"24577",911,2,"bath",7,16,0,0.000251333333333333,0
"24578",911,2,"wash-up",8,27,38,3.76666666666667e-05,0.00143133333333333
"24579",911,3,"use of dishwasher",9,19,0,0.000274,0
"24580",911,3,"use of clothes washer",10,31,7,0.000314666666666667,0.00220266666666667
"24581",911,3,"use of clothes dryer",11,20,4,0.000122,0.000488
"24582",911,3,"use of cooking range",12,41.9,0,0.000135,0
"24583",911,3,"use of  oven",13,32,12,0.00015,0.0018
"24584",911,3,"use of self-clean feature of electric oven",14,20,4,0.000178,0.000712
"24585",911,3,"Small kitchen appliance in the home",15,41.9,0,4.75e-05,0
"24586",911,4,"TV/computer use",16,25,63,2e-06,0.000126
"24587",911,5,"air travel - large plane",17,51,2961,0.000179,0.530019
"24588",911,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"24589",911,5,"car trips- self only",19,51,427,0.000551,0.235277
"24590",911,5,"car trips - driver and self",20,36,20,0.000554,0.01108
"24591",911,5,"car trips - 2+ people with multiple end points",21,41.9,23,0.000354,0.008142
"24592",911,5,"trips using public ground transportation",22,47,17,0.000276,0.004692
"24593",911,6,"bags of garbage disposed",23,44,21,0.0419,0.8799
"24594",911,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"24595",911,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"24596",911,6,"hazardous or electric items disposed",26,41.9,0,0.0211,0
"24597",911,6,"large items disposed",27,13,0,0.0211,0
"24598",912,1,"Household heating => 70F",1,80,2,0.000436,0.000872
"24599",912,1,"Household heating < 70F",2,65,3,0.000872,0.002616
"24600",912,1,"Use of heat pump",3,53,0,0.001074,0
"24601",912,1,"Use of air conditioner",4,51,32,0.000598,0.019136
"24602",912,2,"shower - short",5,88,5,0.00013625,0.00068125
"24603",912,2,"shower - long (> 3 min)",6,83,11,0.000208,0.002288
"24604",912,2,"bath",7,15,0,0.0002805,0
"24605",912,2,"wash-up",8,43,49,4.2e-05,0.002058
"24606",912,3,"use of dishwasher",9,19,0,0.00030275,0
"24607",912,3,"use of clothes washer",10,44,6,0.00035475,0.0021285
"24608",912,3,"use of clothes dryer",11,11,4,0.000122,0.000488
"24609",912,3,"use of cooking range",12,44.3,0,0.000135,0
"24610",912,3,"use of  oven",13,40,10,0.00015,0.0015
"24611",912,3,"use of self-clean feature of electric oven",14,14,2,0.000178,0.000356
"24612",912,3,"Small kitchen appliance in the home",15,44.3,0,4.75e-05,0
"24613",912,4,"TV/computer use",16,25,59,2e-06,0.000118
"24614",912,5,"air travel - large plane",17,46,2781,0.000179,0.497799
"24615",912,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"24616",912,5,"car trips- self only",19,59,269,0.000551,0.148219
"24617",912,5,"car trips - driver and self",20,32,21,0.000554,0.011634
"24618",912,5,"car trips - 2+ people with multiple end points",21,44.3,24,0.000354,0.008496
"24619",912,5,"trips using public ground transportation",22,56,12,0.000276,0.003312
"24620",912,6,"bags of garbage disposed",23,50,21,0.0419,0.8799
"24621",912,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"24622",912,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"24623",912,6,"hazardous or electric items disposed",26,44.3,0,0.0211,0
"24624",912,6,"large items disposed",27,12,2,0.0211,0.0422
"24625",913,1,"Household heating => 70F",1,75,4,0.000436,0.001744
"24626",913,1,"Household heating < 70F",2,75,2,0.000872,0.001744
"24627",913,1,"Use of heat pump",3,40,0,0.001074,0
"24628",913,1,"Use of air conditioner",4,56,17,0.000598,0.010166
"24629",913,2,"shower - short",5,95,8,0.000147666666666667,0.00118133333333333
"24630",913,2,"shower - long (> 3 min)",6,74,25,0.000227666666666667,0.00569166666666667
"24631",913,2,"bath",7,11,0,0.000289333333333333,0
"24632",913,2,"wash-up",8,29,41,4.2e-05,0.001722
"24633",913,3,"use of dishwasher",9,19,0,0.000322666666666667,0
"24634",913,3,"use of clothes washer",10,33,8,0.000375666666666667,0.00300533333333333
"24635",913,3,"use of clothes dryer",11,19,1,0.000122,0.000122
"24636",913,3,"use of cooking range",12,41.4,0,0.000135,0
"24637",913,3,"use of  oven",13,31,8,0.00015,0.0012
"24638",913,3,"use of self-clean feature of electric oven",14,12,4,0.000178,0.000712
"24639",913,3,"Small kitchen appliance in the home",15,41.4,0,4.75e-05,0
"24640",913,4,"TV/computer use",16,25,60,2e-06,0.00012
"24641",913,5,"air travel - large plane",17,46,3420,0.000179,0.61218
"24642",913,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"24643",913,5,"car trips- self only",19,49,350,0.000551,0.19285
"24644",913,5,"car trips - driver and self",20,35,27,0.000554,0.014958
"24645",913,5,"car trips - 2+ people with multiple end points",21,41.4,0,0.000354,0
"24646",913,5,"trips using public ground transportation",22,48,12,0.000276,0.003312
"24647",913,6,"bags of garbage disposed",23,43,19,0.0419,0.7961
"24648",913,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"24649",913,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"24650",913,6,"hazardous or electric items disposed",26,41.4,0,0.0211,0
"24651",913,6,"large items disposed",27,13,1,0.0211,0.0211
"24652",914,1,"Household heating => 70F",1,64,3,0.000436,0.001308
"24653",914,1,"Household heating < 70F",2,71,10,0.000872,0.00872
"24654",914,1,"Use of heat pump",3,51,0,0.001074,0
"24655",914,1,"Use of air conditioner",4,53,30,0.000598,0.01794
"24656",914,2,"shower - short",5,93,7,0.00013625,0.00095375
"24657",914,2,"shower - long (> 3 min)",6,89,29,0.000208,0.006032
"24658",914,2,"bath",7,21,0,0.0002805,0
"24659",914,2,"wash-up",8,25,51,4.2e-05,0.002142
"24660",914,3,"use of dishwasher",9,20,0,0.00030275,0
"24661",914,3,"use of clothes washer",10,38,8,0.00035475,0.002838
"24662",914,3,"use of clothes dryer",11,20,1,0.000122,0.000122
"24663",914,3,"use of cooking range",12,43.05,0,0.000135,0
"24664",914,3,"use of  oven",13,37,9,0.00015,0.00135
"24665",914,3,"use of self-clean feature of electric oven",14,20,2,0.000178,0.000356
"24666",914,3,"Small kitchen appliance in the home",15,43.05,0,4.75e-05,0
"24667",914,4,"TV/computer use",16,29,62,2e-06,0.000124
"24668",914,5,"air travel - large plane",17,48,3410,0.000179,0.61039
"24669",914,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"24670",914,5,"car trips- self only",19,56,338,0.000551,0.186238
"24671",914,5,"car trips - driver and self",20,20,27,0.000554,0.014958
"24672",914,5,"car trips - 2+ people with multiple end points",21,43.05,25,0.000354,0.00885
"24673",914,5,"trips using public ground transportation",22,51,13,0.000276,0.003588
"24674",914,6,"bags of garbage disposed",23,41,28,0.0419,1.1732
"24675",914,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"24676",914,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"24677",914,6,"hazardous or electric items disposed",26,43.05,0,0.0211,0
"24678",914,6,"large items disposed",27,14,0,0.0211,0
"24679",915,1,"Household heating => 70F",1,76,3,0.000436,0.001308
"24680",915,1,"Household heating < 70F",2,93,2,0.000872,0.001744
"24681",915,1,"Use of heat pump",3,40,0,0.001074,0
"24682",915,1,"Use of air conditioner",4,44,17,0.000598,0.010166
"24683",915,2,"shower - short",5,90,8,0.000147666666666667,0.00118133333333333
"24684",915,2,"shower - long (> 3 min)",6,89,34,0.000227666666666667,0.00774066666666667
"24685",915,2,"bath",7,14,0,0.000289333333333333,0
"24686",915,2,"wash-up",8,37,34,4.2e-05,0.001428
"24687",915,3,"use of dishwasher",9,21,0,0.000322666666666667,0
"24688",915,3,"use of clothes washer",10,42,8,0.000375666666666667,0.00300533333333333
"24689",915,3,"use of clothes dryer",11,11,3,0.000122,0.000366
"24690",915,3,"use of cooking range",12,41.9523809523809,0,0.000135,0
"24691",915,3,"use of  oven",13,31,11,0.00015,0.00165
"24692",915,3,"use of self-clean feature of electric oven",14,11,4,0.000178,0.000712
"24693",915,3,"Small kitchen appliance in the home",15,41.9523809523809,0,4.75e-05,0
"24694",915,4,"TV/computer use",16,27,62,2e-06,0.000124
"24695",915,5,"air travel - large plane",17,45,2562,0.000179,0.458598
"24696",915,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"24697",915,5,"car trips- self only",19,50,438,0.000551,0.241338
"24698",915,5,"car trips - driver and self",20,23,18,0.000554,0.009972
"24699",915,5,"car trips - 2+ people with multiple end points",21,41.9523809523809,0,0.000354,0
"24700",915,5,"trips using public ground transportation",22,59,19,0.000276,0.005244
"24701",915,6,"bags of garbage disposed",23,43,23,0.0419,0.9637
"24702",915,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"24703",915,6,"bags of compost deposited (negative CF)",25,15,7,-0.0419,-0.2933
"24704",915,6,"hazardous or electric items disposed",26,41.9523809523809,0,0.0211,0
"24705",915,6,"large items disposed",27,20,0,0.0211,0
"24706",916,1,"Household heating => 70F",1,81,3,0.000436,0.001308
"24707",916,1,"Household heating < 70F",2,89,10,0.000872,0.00872
"24708",916,1,"Use of heat pump",3,55,0,0.001074,0
"24709",916,1,"Use of air conditioner",4,47,12,0.000598,0.007176
"24710",916,2,"shower - short",5,92,2,0.000102,0.000204
"24711",916,2,"shower - long (> 3 min)",6,91,36,0.000149,0.005364
"24712",916,2,"bath",7,20,0,0.000254,0
"24713",916,2,"wash-up",8,31,32,4.2e-05,0.001344
"24714",916,3,"use of dishwasher",9,25,0,0.000243,0
"24715",916,3,"use of clothes washer",10,31,4,0.000292,0.001168
"24716",916,3,"use of clothes dryer",11,15,4,0.000122,0.000488
"24717",916,3,"use of cooking range",12,45.4,0,0.000135,0
"24718",916,3,"use of  oven",13,41,11,0.00015,0.00165
"24719",916,3,"use of self-clean feature of electric oven",14,20,4,0.000178,0.000712
"24720",916,3,"Small kitchen appliance in the home",15,45.4,0,4.75e-05,0
"24721",916,4,"TV/computer use",16,26,64,2e-06,0.000128
"24722",916,5,"air travel - large plane",17,48,2597,0.000179,0.464863
"24723",916,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"24724",916,5,"car trips- self only",19,52,353,0.000551,0.194503
"24725",916,5,"car trips - driver and self",20,22,13,0.000554,0.007202
"24726",916,5,"car trips - 2+ people with multiple end points",21,45.4,0,0.000354,0
"24727",916,5,"trips using public ground transportation",22,52,13,0.000276,0.003588
"24728",916,6,"bags of garbage disposed",23,51,28,0.0419,1.1732
"24729",916,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"24730",916,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"24731",916,6,"hazardous or electric items disposed",26,45.4,0,0.0211,0
"24732",916,6,"large items disposed",27,19,0,0.0211,0
"24733",917,1,"Household heating => 70F",1,66,7,0.000543,0.003801
